"Type";"ScopeMGLevel";"Scope";"ScopeId";"PolicyDisplayName";"PolicyDefinitionName";"PolicyDefinitionId";"PolicyVersion";"PolicyEffect";"PolicyCategory";"UniqueAssignmentsCount";"UsedInPolicySetsCount";"UsedInPolicySet4CSV";"CreatedOn";"CreatedBy";"UpdatedOn";"UpdatedBy";"ALZ";"ALZState";"ALZLatestVer";"ALZIdentificationLevel";"ALZPolicyName"
"Static";;;;"Microsoft Managed Control 1248 - Contingency Plan";"50fc602d-d8e0-444b-a039-ad138ee5deb0";"/providers/microsoft.authorization/policydefinitions/50fc602d-d8e0-444b-a039-ad138ee5deb0";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"2";"NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1386 - Information Spillage Response";"5120193e-91fd-4f9d-bc6d-194f94734065";"/providers/microsoft.authorization/policydefinitions/5120193e-91fd-4f9d-bc6d-194f94734065";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"2";"NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1352 - Incident Response Policy And Procedures";"518cb545-bfa8-43f8-a108-3b7d5037469a";"/providers/microsoft.authorization/policydefinitions/518cb545-bfa8-43f8-a108-3b7d5037469a";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"2";"NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1831 - Minimization of Personally Identifiable Information";"51d53eb3-6c02-4f3f-a608-a058af96fa6a";"/providers/microsoft.authorization/policydefinitions/51d53eb3-6c02-4f3f-a608-a058af96fa6a";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"0";"";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1828 - Data Integrity And Data Integrity Board";"51f2fa3e-cd5f-4713-a9ce-177ee7a22d48";"/providers/microsoft.authorization/policydefinitions/51f2fa3e-cd5f-4713-a9ce-177ee7a22d48";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"0";"";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1642 - Network Disconnect";"53397227-5ee3-4b23-9e5e-c8a767ce6928";"/providers/microsoft.authorization/policydefinitions/53397227-5ee3-4b23-9e5e-c8a767ce6928";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"2";"NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1467 - Visitor Access Records";"5350cbf9-8bdd-4904-b22a-e88be84ca49d";"/providers/microsoft.authorization/policydefinitions/5350cbf9-8bdd-4904-b22a-e88be84ca49d";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"2";"NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1183 - Baseline Configuration | Configure Systems, Components, Or Devices For High-Risk Areas";"5352e3e0-e63a-452e-9e5f-9c1d181cff9c";"/providers/microsoft.authorization/policydefinitions/5352e3e0-e63a-452e-9e5f-9c1d181cff9c";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"2";"NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1029 - Information Flow Enforcement | Security Policy Filters";"53ac8f8e-c2b5-4d44-8a2d-058e9ced9b69";"/providers/microsoft.authorization/policydefinitions/53ac8f8e-c2b5-4d44-8a2d-058e9ced9b69";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"2";"NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1270 - Alternate Storage Site | Recovery Time / Point Objectives";"53c76a39-2097-408a-b237-b279f7b4614d";"/providers/microsoft.authorization/policydefinitions/53c76a39-2097-408a-b237-b279f7b4614d";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"2";"NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1040 - Least Privilege | Review Of User Privileges";"54205576-cec9-463f-ba44-b4b3f5d0a84c";"/providers/microsoft.authorization/policydefinitions/54205576-cec9-463f-ba44-b4b3f5d0a84c";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"2";"NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1015 - Account Management | Disable Inactive Accounts";"544a208a-9c3f-40bc-b1d1-d7e144495c14";"/providers/microsoft.authorization/policydefinitions/544a208a-9c3f-40bc-b1d1-d7e144495c14";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"2";"NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1026 - Account Management | Disable Accounts For High-Risk Individuals";"55419419-c597-4cd4-b51e-009fd2266783";"/providers/microsoft.authorization/policydefinitions/55419419-c597-4cd4-b51e-009fd2266783";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"2";"NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1045 - Unsuccessful Logon Attempts";"554d2dd6-f3a8-4ad5-b66f-5ce23bd18892";"/providers/microsoft.authorization/policydefinitions/554d2dd6-f3a8-4ad5-b66f-5ce23bd18892";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"2";"NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1523 - Personnel Transfer";"5577a310-2551-49c8-803b-36e0d5e55601";"/providers/microsoft.authorization/policydefinitions/5577a310-2551-49c8-803b-36e0d5e55601";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"2";"NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1113 - Response To Audit Processing Failures | Audit Storage Capacity";"562afd61-56be-4313-8fe4-b9564aa4ba7d";"/providers/microsoft.authorization/policydefinitions/562afd61-56be-4313-8fe4-b9564aa4ba7d";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"2";"NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1848 - Individual Access ";"563f2ce4-2d95-44b6-b828-275a2f3cac47";"/providers/microsoft.authorization/policydefinitions/563f2ce4-2d95-44b6-b828-275a2f3cac47";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"0";"";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1835 - Data Retention And Disposal";"56a838e0-0a5d-49a8-ab74-bf6be81b32f5";"/providers/microsoft.authorization/policydefinitions/56a838e0-0a5d-49a8-ab74-bf6be81b32f5";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"0";"";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1212 - Configuration Settings | Automated Central Management / Application / Verification";"56d970ee-4efc-49c8-8a4e-5916940d784c";"/providers/microsoft.authorization/policydefinitions/56d970ee-4efc-49c8-8a4e-5916940d784c";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"2";"NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1403 - Controlled Maintenance | Automated Maintenance Activities";"57149289-d52b-4f40-9fe6-5233c1ef80f7";"/providers/microsoft.authorization/policydefinitions/57149289-d52b-4f40-9fe6-5233c1ef80f7";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"2";"NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1162 - Continuous Monitoring";"5770f3d6-8c2b-4f6f-bf0e-c8c8fc36d592";"/providers/microsoft.authorization/policydefinitions/5770f3d6-8c2b-4f6f-bf0e-c8c8fc36d592";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"2";"NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1054 - Session Termination";"5807e1b4-ba5e-4718-8689-a0ca05a191b2";"/providers/microsoft.authorization/policydefinitions/5807e1b4-ba5e-4718-8689-a0ca05a191b2";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"2";"NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1584 - Information System Documentation";"5864522b-ff1d-4979-a9f8-58bee1fb174c";"/providers/microsoft.authorization/policydefinitions/5864522b-ff1d-4979-a9f8-58bee1fb174c";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"2";"NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1547 - Vulnerability Scanning";"58abf9b8-c6d4-4b4b-bfb9-fe98fe295f52";"/providers/microsoft.authorization/policydefinitions/58abf9b8-c6d4-4b4b-bfb9-fe98fe295f52";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"2";"NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1573 - Acquisitions Process";"58c93053-7b98-4cf0-b99f-1beb985416c2";"/providers/microsoft.authorization/policydefinitions/58c93053-7b98-4cf0-b99f-1beb985416c2";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"2";"NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1816 - Privacy Reporting ";"58f477bf-287b-43ef-ab49-dffde92130a0";"/providers/microsoft.authorization/policydefinitions/58f477bf-287b-43ef-ab49-dffde92130a0";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"0";"";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1063 - Remote Access | Managed Access Control Points";"593ce201-54b2-4dd0-b34f-c308005d7780";"/providers/microsoft.authorization/policydefinitions/593ce201-54b2-4dd0-b34f-c308005d7780";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"2";"NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1463 - Monitoring Physical Access";"59721f87-ae25-4db0-a2a4-77cc5b25d495";"/providers/microsoft.authorization/policydefinitions/59721f87-ae25-4db0-a2a4-77cc5b25d495";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"2";"NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1425 - Timely Maintenance";"5983d99c-f39b-4c32-a3dc-170f19f6941b";"/providers/microsoft.authorization/policydefinitions/5983d99c-f39b-4c32-a3dc-170f19f6941b";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"2";"NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1731 - Information Security Program Plan";"59a7116d-19fd-49e9-a068-dec4460b97e5";"/providers/microsoft.authorization/policydefinitions/59a7116d-19fd-49e9-a068-dec4460b97e5";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"0";"";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1512 - Personnel Screening";"5a8324ad-f599-429b-aaed-f9c6e8c987a8";"/providers/microsoft.authorization/policydefinitions/5a8324ad-f599-429b-aaed-f9c6e8c987a8";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"2";"NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1032 - Separation Of Duties";"5aa85661-d618-46b8-a20f-ca40a86f0751";"/providers/microsoft.authorization/policydefinitions/5aa85661-d618-46b8-a20f-ca40a86f0751";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"2";"NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1555 - Vulnerability Scanning | Privileged Access";"5afa8cab-1ed7-4e40-884c-64e0ac2059cc";"/providers/microsoft.authorization/policydefinitions/5afa8cab-1ed7-4e40-884c-64e0ac2059cc";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"2";"NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1205 - Access Restrictions For Change | Signed Components";"5b070cab-0fb8-4e48-ad29-fc90b4c2797c";"/providers/microsoft.authorization/policydefinitions/5b070cab-0fb8-4e48-ad29-fc90b4c2797c";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"1";"NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f)";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1814 - Privacy Awareness And Training ";"5b61f773-2042-46a8-b489-106d850d6d4e";"/providers/microsoft.authorization/policydefinitions/5b61f773-2042-46a8-b489-106d850d6d4e";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"0";"";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1005 - Account Management";"5b626abc-26d4-4e22-9de8-3831818526b1";"/providers/microsoft.authorization/policydefinitions/5b626abc-26d4-4e22-9de8-3831818526b1";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"2";"NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1105 - Audit Events";"5b73f57b-587d-4470-a344-0b0ae805f459";"/providers/microsoft.authorization/policydefinitions/5b73f57b-587d-4470-a344-0b0ae805f459";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"2";"NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1433 - Media Transport";"5b879b41-2728-41c5-ad24-9ee2c37cbe65";"/providers/microsoft.authorization/policydefinitions/5b879b41-2728-41c5-ad24-9ee2c37cbe65";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"2";"NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1551 - Vulnerability Scanning | Update Tool Capability";"5bbda922-0172-4095-89e6-5b4a0bf03af7";"/providers/microsoft.authorization/policydefinitions/5bbda922-0172-4095-89e6-5b4a0bf03af7";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"2";"NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1836 - Data Retention And Disposal";"5bef3414-50bc-4fc0-b3db-372bb8fe0796";"/providers/microsoft.authorization/policydefinitions/5bef3414-50bc-4fc0-b3db-372bb8fe0796";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"0";"";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1671 - Flaw Remediation";"5c5bbef7-a316-415b-9b38-29753ce8e698";"/providers/microsoft.authorization/policydefinitions/5c5bbef7-a316-415b-9b38-29753ce8e698";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"2";"NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1067 - Wireless Access Restrictions";"5c5e54f6-0127-44d0-8b61-f31dc8dd6190";"/providers/microsoft.authorization/policydefinitions/5c5e54f6-0127-44d0-8b61-f31dc8dd6190";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"2";"NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"Static";;;;"Microsoft Managed Control 1483 - Water Damage Protection";"5cb81060-3c8a-4968-bcdc-395a1801f6c1";"/providers/microsoft.authorization/policydefinitions/5cb81060-3c8a-4968-bcdc-395a1801f6c1";"1.0.0";"Fixed: audit";"Regulatory Compliance";"0";"2";"NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
